campaign_id,campaign_name,start_date,end_date,channel,region,impressions,clicks,conversions,spend_usd,revenue_usd,target_audience,product_category,device,year,data_source,campaign_duration_days,month,quarter
2024_0462,Campaign_2024_0462,2024-06-28,2024-09-18,TikTok Ads,North America,47586,14066,38520,49423.03,45798.85,Seniors,Electronics,Desktop,1970-01-01 00:00:00.000002024,H1_2024,82,6,2
2024_0463,Campaign_2024_0463,2024-05-03,2024-08-24,Email,North America,58367,49961,19325,15705.01,98971.76,Seniors,Home,Tablet,1970-01-01 00:00:00.000002024,H1_2024,113,5,2
2024_0464,Campaign_2024_0464,2024-03-21,2024-10-29,Google Display Network,South America,71356,84332,4892,3106.89,38539.4,Youth,Clothing,Tablet,1970-01-01 00:00:00.000002024,H1_2024,222,3,1
2024_0465,Campaign_2024_0465,2024-03-25,2024-09-17,TikTok Ads,South America,35084,43526,47150,8617.5,99253.31,Seniors,Travel,Mobile,1970-01-01 00:00:00.000002024,H1_2024,176,3,1
2024_0466,Campaign_2024_0466,2024-06-08,2024-07-03,TikTok Ads,Europe,63789,76699,35213,47734.84,139897.2,Youth,Services,Mobile,1970-01-01 00:00:00.000002024,H1_2024,25,6,2
2024_0467,Campaign_2024_0467,2024-06-29,2024-09-22,Email,Africa,26112,22145,33074,11065.8,112171.94,Youth,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,85,6,2
2024_0468,Campaign_2024_0468,2024-03-31,2024-10-02,TikTok Ads,Europe,89444,70050,5056,32174.39,90998.52,Youth,Services,Mobile,1970-01-01 00:00:00.000002024,H1_2024,185,3,1
2024_0469,Campaign_2024_0469,2024-02-04,2024-09-15,Email,Europe,25742,27909,48719,32249.3,106944.91,Youth,Electronics,Desktop,1970-01-01 00:00:00.000002024,H1_2024,224,2,1
2024_0470,Campaign_2024_0470,2024-05-17,2024-10-30,Facebook Ads,Africa,56863,64827,80506,28654.54,18974.27,Seniors,Travel,Mobile,1970-01-01 00:00:00.000002024,H1_2024,166,5,2
2024_0471,Campaign_2024_0471,2024-01-01,2024-07-28,TikTok Ads,Europe,62918,66405,8869,35890.48,108759.22,Seniors,Electronics,Mobile,1970-01-01 00:00:00.000002024,H1_2024,209,1,1
2024_0472,Campaign_2024_0472,2024-05-19,2024-09-24,Google Display Network,Europe,59175,13487,41930,45529.76,105730.06,Youth,Travel,Tablet,1970-01-01 00:00:00.000002024,H1_2024,128,5,2
2024_0473,Campaign_2024_0473,2024-01-10,2024-07-27,Google Ads,North America,20729,78136,43101,35018.16,15923.31,Seniors,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,199,1,1
2024_0474,Campaign_2024_0474,2024-02-24,2024-08-22,Google Ads,South America,58423,46882,60083,43248.48,46699.3,Adults,Travel,Mobile,1970-01-01 00:00:00.000002024,H1_2024,180,2,1
2024_0475,Campaign_2024_0475,2024-01-15,2024-07-29,TikTok Ads,Europe,14071,79264,54438,13989.59,68069.22,Youth,Electronics,Mobile,1970-01-01 00:00:00.000002024,H1_2024,196,1,1
2024_0476,Campaign_2024_0476,2024-05-17,2024-10-18,Google Ads,North America,2460,15673,44890,32057.12,60993.64,Youth,Electronics,Tablet,1970-01-01 00:00:00.000002024,H1_2024,154,5,2
2024_0477,Campaign_2024_0477,2024-04-05,2024-10-28,TikTok Ads,Europe,15601,70472,62045,33379.09,126955.98,Seniors,Clothing,Tablet,1970-01-01 00:00:00.000002024,H1_2024,206,4,2
2024_0478,Campaign_2024_0478,2024-04-14,2024-08-28,Facebook Ads,Europe,21682,6392,31310,30041.25,100731.41,Youth,Services,Tablet,1970-01-01 00:00:00.000002024,H1_2024,136,4,2
2024_0479,Campaign_2024_0479,2024-03-03,2024-10-28,Facebook Ads,Africa,96863,67290,29357,14440.96,41735.42,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002024,H1_2024,239,3,1
2024_0480,Campaign_2024_0480,2024-01-10,2024-09-15,Facebook Ads,Asia,26962,491,59270,15739.4,132026.2,Adults,Travel,Tablet,1970-01-01 00:00:00.000002024,H1_2024,249,1,1
2024_0481,Campaign_2024_0481,2024-06-07,2024-12-07,Email,North America,7924,79798,18505,17322.12,91565.0,Adults,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,183,6,2
2024_0482,Campaign_2024_0482,2024-03-16,2024-09-05,Email,South America,42696,56623,80807,46127.28,68612.97,Seniors,Home,Tablet,1970-01-01 00:00:00.000002024,H1_2024,173,3,1
2024_0483,Campaign_2024_0483,2024-02-09,2024-09-22,Facebook Ads,North America,81442,22292,78862,21896.06,51053.44,Seniors,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,226,2,1
2024_0484,Campaign_2024_0484,2024-02-05,2024-08-24,Email,Europe,79112,18229,35659,17732.9,106928.24,Adults,Travel,Mobile,1970-01-01 00:00:00.000002024,H1_2024,201,2,1
2024_0485,Campaign_2024_0485,2024-05-17,2024-08-14,Facebook Ads,Asia,79195,63814,31691,24584.29,84586.21,Seniors,Travel,Tablet,1970-01-01 00:00:00.000002024,H1_2024,89,5,2
2024_0486,Campaign_2024_0486,2024-03-26,2024-09-15,TikTok Ads,Asia,54111,55483,5737,4729.84,56230.92,Adults,Services,Mobile,1970-01-01 00:00:00.000002024,H1_2024,173,3,1
2024_0487,Campaign_2024_0487,2024-04-05,2024-12-24,Google Display Network,Asia,44052,42406,54811,42358.29,118130.59,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,263,4,2
2024_0488,Campaign_2024_0488,2024-01-19,2024-08-12,Google Display Network,Asia,28632,37812,57871,1147.47,20127.13,Youth,Home,Desktop,1970-01-01 00:00:00.000002024,H1_2024,206,1,1
2024_0489,Campaign_2024_0489,2024-03-06,2024-08-23,TikTok Ads,North America,1852,75754,47401,47422.39,18769.34,Youth,Travel,Mobile,1970-01-01 00:00:00.000002024,H1_2024,170,3,1
2024_0490,Campaign_2024_0490,2024-06-05,2024-09-23,Facebook Ads,South America,21827,16289,75731,23849.66,93790.58,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,110,6,2
2024_0491,Campaign_2024_0491,2024-01-10,2024-11-29,Email,South America,40326,26065,81837,8122.04,59167.87,Youth,Services,Desktop,1970-01-01 00:00:00.000002024,H1_2024,324,1,1
2024_0492,Campaign_2024_0492,2024-06-09,2024-08-15,Email,South America,12722,58282,29153,37101.63,136220.2,Youth,Clothing,Tablet,1970-01-01 00:00:00.000002024,H1_2024,67,6,2
2024_0493,Campaign_2024_0493,2024-05-22,2024-07-18,Email,Asia,3590,23784,21201,37016.82,121107.27,Seniors,Electronics,Tablet,1970-01-01 00:00:00.000002024,H1_2024,57,5,2
2024_0494,Campaign_2024_0494,2024-05-07,2024-12-13,Google Display Network,Europe,35214,37552,41550,39235.87,43453.28,Youth,Home,Tablet,1970-01-01 00:00:00.000002024,H1_2024,220,5,2
2024_0495,Campaign_2024_0495,2024-02-20,2024-07-06,TikTok Ads,Europe,90711,11393,42713,31098.83,21915.02,Seniors,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,137,2,1
2024_0496,Campaign_2024_0496,2024-05-01,2024-08-28,TikTok Ads,Asia,87499,39992,23830,27953.15,148046.83,Seniors,Travel,Desktop,1970-01-01 00:00:00.000002024,H1_2024,119,5,2
2024_0497,Campaign_2024_0497,2024-04-18,2024-11-25,Email,South America,73716,33091,63260,30243.81,62698.23,Adults,Home,Mobile,1970-01-01 00:00:00.000002024,H1_2024,221,4,2
2024_0498,Campaign_2024_0498,2024-02-20,2024-10-01,Google Display Network,Europe,14446,50646,20254,2274.0,126139.27,Youth,Clothing,Desktop,1970-01-01 00:00:00.000002024,H1_2024,224,2,1
2024_0499,Campaign_2024_0499,2024-02-15,2024-09-25,TikTok Ads,Africa,18805,89455,18272,35779.91,11580.95,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002024,H1_2024,223,2,1
2024_0500,Campaign_2024_0500,2024-04-13,2024-11-05,Email,North America,44278,3427,19122,35432.96,41582.22,Youth,Services,Tablet,1970-01-01 00:00:00.000002024,H1_2024,206,4,2
2025_0001,Campaign_2025_0001,2025-03-04,2025-07-20,Google Display Network,North America,7696,3587,15144,11046.09,117455.53,Seniors,Services,Desktop,1970-01-01 00:00:00.000002025,H1_2025,138,3,1
2025_0002,Campaign_2025_0002,2025-04-05,2025-07-25,TikTok Ads,Asia,79664,30373,75743,16419.25,92144.07,Youth,Home,Tablet,1970-01-01 00:00:00.000002025,H1_2025,111,4,2
2025_0003,Campaign_2025_0003,2025-03-18,2025-12-06,TikTok Ads,North America,33324,89728,79251,33333.21,24070.68,Youth,Clothing,Desktop,1970-01-01 00:00:00.000002025,H1_2025,263,3,1
2025_0004,Campaign_2025_0004,2025-03-09,2025-11-02,Google Ads,Asia,32528,33793,4948,14340.82,13570.48,Adults,Travel,Mobile,1970-01-01 00:00:00.000002025,H1_2025,238,3,1
2025_0005,Campaign_2025_0005,2025-05-21,2025-09-28,Email,Africa,80785,35905,36563,37133.14,122995.42,Seniors,Services,Tablet,1970-01-01 00:00:00.000002025,H1_2025,130,5,2
2025_0006,Campaign_2025_0006,2025-06-10,2025-07-10,Google Display Network,Europe,36772,17471,49554,43666.36,105757.18,Youth,Electronics,Tablet,1970-01-01 00:00:00.000002025,H1_2025,30,6,2
2025_0007,Campaign_2025_0007,2025-01-23,2025-08-26,TikTok Ads,North America,24472,86287,22748,13124.56,50148.15,Adults,Travel,Tablet,1970-01-01 00:00:00.000002025,H1_2025,215,1,1
2025_0008,Campaign_2025_0008,2025-01-11,2025-09-02,Facebook Ads,North America,69052,40676,44216,47580.56,94374.81,Youth,Home,Mobile,1970-01-01 00:00:00.000002025,H1_2025,234,1,1
2025_0009,Campaign_2025_0009,2025-04-08,2025-10-04,Google Ads,Africa,40392,20122,15615,43992.04,7628.78,Seniors,Home,Desktop,1970-01-01 00:00:00.000002025,H1_2025,179,4,2
2025_0010,Campaign_2025_0010,2025-02-10,2025-08-28,Facebook Ads,Europe,5099,7826,63524,8850.79,86144.4,Youth,Home,Mobile,1970-01-01 00:00:00.000002025,H1_2025,199,2,1
2025_0011,Campaign_2025_0011,2025-06-01,2025-12-30,TikTok Ads,Europe,72585,64187,84135,3256.29,7963.01,Youth,Services,Tablet,1970-01-01 00:00:00.000002025,H1_2025,212,6,2
2025_0012,Campaign_2025_0012,2025-04-12,2025-08-20,Facebook Ads,Asia,41576,38403,4505,40198.02,28616.8,Adults,Clothing,Tablet,1970-01-01 00:00:00.000002025,H1_2025,130,4,2
2025_0013,Campaign_2025_0013,2025-04-22,2025-11-24,TikTok Ads,Europe,37455,53306,45858,26160.12,1875.52,Youth,Services,Desktop,1970-01-01 00:00:00.000002025,H1_2025,216,4,2
2025_0014,Campaign_2025_0014,2025-05-25,2025-07-29,Email,Europe,35728,33238,78833,3056.93,37266.0,Youth,Home,Desktop,1970-01-01 00:00:00.000002025,H1_2025,65,5,2
2025_0015,Campaign_2025_0015,2025-03-06,2025-11-01,Facebook Ads,South America,16654,35689,77520,16085.04,88279.12,Seniors,Home,Mobile,1970-01-01 00:00:00.000002025,H1_2025,240,3,1
2025_0016,Campaign_2025_0016,2025-04-28,2025-12-25,Facebook Ads,Asia,64650,85547,62753,21673.68,105798.48,Adults,Home,Tablet,1970-01-01 00:00:00.000002025,H1_2025,241,4,2
2025_0017,Campaign_2025_0017,2025-01-04,2025-10-05,Facebook Ads,North America,1943,46093,6365,44677.14,125526.72,Seniors,Clothing,Tablet,1970-01-01 00:00:00.000002025,H1_2025,274,1,1
2025_0018,Campaign_2025_0018,2025-06-03,2025-07-15,Facebook Ads,Asia,42122,81952,62309,22729.45,133884.13,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002025,H1_2025,42,6,2
2025_0019,Campaign_2025_0019,2025-05-26,2025-10-21,Google Ads,Africa,62629,25782,46756,27201.15,142623.63,Youth,Services,Tablet,1970-01-01 00:00:00.000002025,H1_2025,148,5,2
2025_0020,Campaign_2025_0020,2025-04-30,2025-09-13,Google Ads,Europe,91640,1301,10907,12242.18,112595.91,Youth,Electronics,Tablet,1970-01-01 00:00:00.000002025,H1_2025,136,4,2
2025_0021,Campaign_2025_0021,2025-06-23,2025-12-07,Facebook Ads,Europe,3820,88491,83180,13676.09,96449.58,Youth,Home,Tablet,1970-01-01 00:00:00.000002025,H1_2025,167,6,2
2025_0022,Campaign_2025_0022,2025-02-03,2025-07-02,TikTok Ads,South America,22848,32203,18602,27493.14,27194.03,Seniors,Electronics,Desktop,1970-01-01 00:00:00.000002025,H1_2025,149,2,1
2025_0023,Campaign_2025_0023,2025-03-15,2025-10-17,Facebook Ads,North America,61940,32499,60342,47320.3,24926.42,Adults,Home,Mobile,1970-01-01 00:00:00.000002025,H1_2025,216,3,1
2025_0024,Campaign_2025_0024,2025-01-28,2025-12-24,TikTok Ads,Asia,43575,60960,23487,27433.92,3230.73,Youth,Clothing,Tablet,1970-01-01 00:00:00.000002025,H1_2025,330,1,1
2025_0025,Campaign_2025_0025,2025-01-14,2025-10-14,Google Display Network,Europe,18053,34762,37554,45021.35,99978.37,Youth,Services,Desktop,1970-01-01 00:00:00.000002025,H1_2025,273,1,1
2025_0026,Campaign_2025_0026,2025-04-26,2025-09-26,Google Display Network,Asia,37883,10854,9255,1818.66,51990.41,Adults,Services,Mobile,1970-01-01 00:00:00.000002025,H1_2025,153,4,2
2025_0027,Campaign_2025_0027,2025-04-01,2025-10-27,TikTok Ads,North America,89456,15430,14644,12414.06,68831.4,Youth,Home,Mobile,1970-01-01 00:00:00.000002025,H1_2025,209,4,2
2025_0028,Campaign_2025_0028,2025-02-11,2025-08-02,Google Ads,Africa,25343,30672,32072,2477.15,144770.71,Seniors,Electronics,Mobile,1970-01-01 00:00:00.000002025,H1_2025,172,2,1
2025_0029,Campaign_2025_0029,2025-05-05,2025-07-06,Facebook Ads,Europe,67696,5524,83369,35328.28,35799.86,Adults,Travel,Mobile,1970-01-01 00:00:00.000002025,H1_2025,62,5,2
2025_0030,Campaign_2025_0030,2025-06-14,2025-07-12,Google Ads,Asia,31204,15737,48960,19258.95,58791.75,Youth,Clothing,Desktop,1970-01-01 00:00:00.000002025,H1_2025,28,6,2
2025_0031,Campaign_2025_0031,2025-02-12,2025-09-25,Google Display Network,South America,74153,80037,83287,43968.69,11965.15,Seniors,Clothing,Desktop,1970-01-01 00:00:00.000002025,H1_2025,225,2,1
2025_0032,Campaign_2025_0032,2025-03-21,2025-08-08,Google Display Network,Europe,58109,52170,59494,16970.47,118243.86,Youth,Clothing,Tablet,1970-01-01 00:00:00.000002025,H1_2025,140,3,1
2025_0033,Campaign_2025_0033,2025-05-08,2025-11-10,Google Ads,North America,36909,61141,62949,10410.55,103990.57,Youth,Home,Desktop,1970-01-01 00:00:00.000002025,H1_2025,186,5,2
2025_0034,Campaign_2025_0034,2025-04-12,2025-10-15,Google Ads,North America,78380,42515,37687,45460.45,10137.28,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002025,H1_2025,186,4,2
2025_0035,Campaign_2025_0035,2025-02-12,2025-08-06,Google Display Network,South America,15664,32370,13951,39879.21,118369.17,Youth,Electronics,Mobile,1970-01-01 00:00:00.000002025,H1_2025,175,2,1
2025_0036,Campaign_2025_0036,2025-06-09,2025-11-25,Facebook Ads,South America,77632,84903,62942,19559.99,19587.63,Youth,Travel,Mobile,1970-01-01 00:00:00.000002025,H1_2025,169,6,2
2025_0037,Campaign_2025_0037,2025-02-22,2025-07-18,Email,Asia,90169,5701,25529,45481.77,56733.52,Adults,Travel,Mobile,1970-01-01 00:00:00.000002025,H1_2025,146,2,1
2025_0038,Campaign_2025_0038,2025-04-06,2025-09-16,Facebook Ads,South America,28173,26446,11621,7531.2,125674.95,Youth,Electronics,Tablet,1970-01-01 00:00:00.000002025,H1_2025,163,4,2
2025_0039,Campaign_2025_0039,2025-03-15,2025-07-10,Google Ads,Africa,24689,59154,67201,46823.87,148456.99,Adults,Travel,Desktop,1970-01-01 00:00:00.000002025,H1_2025,117,3,1
2025_0040,Campaign_2025_0040,2025-03-11,2025-07-22,Google Ads,Africa,67405,884,15323,23362.36,110941.46,Youth,Electronics,Desktop,1970-01-01 00:00:00.000002025,H1_2025,133,3,1
2025_0041,Campaign_2025_0041,2025-03-27,2025-12-11,Email,Asia,52825,88142,23353,17807.46,122472.04,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002025,H1_2025,259,3,1
2025_0042,Campaign_2025_0042,2025-02-22,2025-08-14,Email,South America,78411,35576,68966,12571.53,126155.19,Youth,Clothing,Desktop,1970-01-01 00:00:00.000002025,H1_2025,173,2,1
2025_0043,Campaign_2025_0043,2025-04-03,2025-07-22,Email,South America,39274,75508,18837,19476.84,71399.16,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002025,H1_2025,110,4,2
2025_0044,Campaign_2025_0044,2025-05-26,2025-11-06,Facebook Ads,South America,87522,66187,30,8398.63,69731.43,Seniors,Home,Desktop,1970-01-01 00:00:00.000002025,H1_2025,164,5,2
2025_0045,Campaign_2025_0045,2025-02-25,2025-07-28,Facebook Ads,South America,80504,4811,19301,47356.89,147978.13,Seniors,Travel,Tablet,1970-01-01 00:00:00.000002025,H1_2025,153,2,1
2025_0046,Campaign_2025_0046,2025-03-04,2025-08-28,Google Ads,Africa,8933,74986,48742,10213.07,142753.69,Adults,Clothing,Tablet,1970-01-01 00:00:00.000002025,H1_2025,177,3,1
2025_0047,Campaign_2025_0047,2025-06-30,2025-08-27,Google Ads,Europe,72387,25256,76773,10771.45,91877.36,Youth,Clothing,Desktop,1970-01-01 00:00:00.000002025,H1_2025,58,6,2
2025_0048,Campaign_2025_0048,2025-02-10,2025-08-16,Google Ads,South America,62759,52355,81494,28351.11,52949.44,Adults,Home,Tablet,1970-01-01 00:00:00.000002025,H1_2025,187,2,1
2025_0049,Campaign_2025_0049,2025-06-23,2025-11-23,TikTok Ads,South America,56751,61664,23586,47542.4,82521.18,Adults,Clothing,Mobile,1970-01-01 00:00:00.000002025,H1_2025,153,6,2
2025_0050,Campaign_2025_0050,2025-06-02,2025-08-13,Facebook Ads,Africa,87636,61321,40584,24096.02,108998.69,Adults,Services,Tablet,1970-01-01 00:00:00.000002025,H1_2025,72,6,2
2025_0051,Campaign_2025_0051,2025-03-21,2025-09-20,Google Ads,Africa,83617,44322,21061,1119.5,149390.3,Seniors,Electronics,Tablet,1970-01-01 00:00:00.000002025,H1_2025,183,3,1
2025_0052,Campaign_2025_0052,2025-02-20,2025-09-05,Email,North America,72602,1533,22485,13206.78,7492.78,Adults,Travel,Desktop,1970-01-01 00:00:00.000002025,H1_2025,197,2,1
2025_0053,Campaign_2025_0053,2025-03-14,2025-12-08,TikTok Ads,Africa,13574,53227,71441,24448.11,93588.28,Adults,Services,Tablet,1970-01-01 00:00:00.000002025,H1_2025,269,3,1
2025_0054,Campaign_2025_0054,2025-04-29,2025-09-25,Email,Asia,80262,29395,50732,35192.95,143821.72,Adults,Home,Tablet,1970-01-01 00:00:00.000002025,H1_2025,149,4,2
2025_0055,Campaign_2025_0055,2025-01-16,2025-11-27,Facebook Ads,Africa,7032,16029,70395,28865.2,14918.76,Youth,Travel,Tablet,1970-01-01 00:00:00.000002025,H1_2025,315,1,1
2025_0056,Campaign_2025_0056,2025-01-26,2025-10-31,Email,Asia,41393,48036,40585,1862.73,111638.92,Youth,Services,Tablet,1970-01-01 00:00:00.000002025,H1_2025,278,1,1
2025_0057,Campaign_2025_0057,2025-04-14,2025-11-25,Email,North America,84401,63456,17084,10200.64,66349.03,Seniors,Home,Mobile,1970-01-01 00:00:00.000002025,H1_2025,225,4,2
2025_0058,Campaign_2025_0058,2025-01-22,2025-11-14,Facebook Ads,Africa,36167,31519,72157,27258.59,131230.07,Seniors,Travel,Desktop,1970-01-01 00:00:00.000002025,H1_2025,296,1,1
2025_0059,Campaign_2025_0059,2025-01-19,2025-12-23,TikTok Ads,Asia,12229,75160,39579,44373.92,99506.63,Youth,Clothing,Mobile,1970-01-01 00:00:00.000002025,H1_2025,338,1,1
2025_0060,Campaign_2025_0060,2025-05-18,2025-12-24,TikTok Ads,Asia,56129,77427,35896,49450.18,147153.06,Adults,Electronics,Desktop,1970-01-01 00:00:00.000002025,H1_2025,220,5,2
2025_0061,Campaign_2025_0061,2025-06-10,2025-07-29,Google Display Network,Europe,81053,14718,47795,14324.9,114396.51,Adults,Services,Tablet,1970-01-01 00:00:00.000002025,H1_2025,49,6,2
2025_0062,Campaign_2025_0062,2025-03-03,2025-08-01,Email,Africa,20997,30103,13931,11922.35,33473.68,Adults,Travel,Mobile,1970-01-01 00:00:00.000002025,H1_2025,151,3,1
2025_0063,Campaign_2025_0063,2025-02-06,2025-12-07,TikTok Ads,North America,28824,47894,29748,7978.9,40178.29,Seniors,Electronics,Tablet,1970-01-01 00:00:00.000002025,H1_2025,304,2,1
2025_0064,Campaign_2025_0064,2025-04-09,2025-08-11,TikTok Ads,Africa,48357,85548,78648,47086.04,23374.05,Youth,Services,Mobile,1970-01-01 00:00:00.000002025,H1_2025,124,4,2
2025_0065,Campaign_2025_0065,2025-01-17,2025-12-15,Google Ads,South America,21030,83467,57206,39491.8,73132.39,Adults,Travel,Tablet,1970-01-01 00:00:00.000002025,H1_2025,332,1,1
2025_0066,Campaign_2025_0066,2025-01-16,2025-10-30,Google Ads,Africa,50370,21138,5961,6239.54,16839.04,Seniors,Clothing,Mobile,1970-01-01 00:00:00.000002025,H1_2025,287,1,1
2025_0067,Campaign_2025_0067,2025-03-28,2025-11-19,Email,Africa,72888,88796,70572,42872.42,20428.74,Youth,Home,Mobile,1970-01-01 00:00:00.000002025,H1_2025,236,3,1
2025_0068,Campaign_2025_0068,2025-01-23,2025-10-07,Facebook Ads,Africa,37891,38993,40310,26852.07,54406.6,Youth,Electronics,Mobile,1970-01-01 00:00:00.000002025,H1_2025,257,1,1
2025_0069,Campaign_2025_0069,2025-04-03,2025-08-19,Google Display Network,South America,4171,57188,47802,8515.74,39254.96,Youth,Electronics,Tablet,1970-01-01 00:00:00.000002025,H1_2025,138,4,2
2025_0070,Campaign_2025_0070,2025-01-29,2025-07-04,Email,Europe,58340,16958,20872,27522.99,67391.83,Adults,Travel,Tablet,1970-01-01 00:00:00.000002025,H1_2025,156,1,1
2025_0071,Campaign_2025_0071,2025-03-29,2025-09-20,TikTok Ads,Europe,73492,56192,60318,45833.9,121133.41,Seniors,Services,Tablet,1970-01-01 00:00:00.000002025,H1_2025,175,3,1
2025_0072,Campaign_2025_0072,2025-04-26,2025-08-18,Facebook Ads,South America,88872,622,78682,15243.55,97378.58,Youth,Electronics,Tablet,1970-01-01 00:00:00.000002025,H1_2025,114,4,2
2025_0073,Campaign_2025_0073,2025-02-08,2025-08-12,Google Display Network,North America,73924,56653,56602,47228.19,77492.87,Adults,Services,Desktop,1970-01-01 00:00:00.000002025,H1_2025,185,2,1
2025_0074,Campaign_2025_0074,2025-03-01,2025-07-16,TikTok Ads,Europe,22566,21690,67900,24688.23,140933.05,Seniors,Home,Tablet,1970-01-01 00:00:00.000002025,H1_2025,137,3,1
2025_0075,Campaign_2025_0075,2025-04-05,2025-11-13,Email,Europe,43368,80436,50568,17404.58,107900.62,Seniors,Home,Mobile,1970-01-01 00:00:00.000002025,H1_2025,222,4,2
2025_0076,Campaign_2025_0076,2025-04-21,2025-08-08,Email,North America,32803,18320,61954,45810.35,53483.99,Adults,Services,Mobile,1970-01-01 00:00:00.000002025,H1_2025,109,4,2
2025_0077,Campaign_2025_0077,2025-03-06,2025-09-24,Email,Asia,43248,84103,3140,14316.63,9638.99,Youth,Services,Mobile,1970-01-01 00:00:00.000002025,H1_2025,202,3,1
2025_0078,Campaign_2025_0078,2025-06-14,2025-10-25,Facebook Ads,Africa,10582,79799,51181,18081.65,43187.28,Adults,Services,Mobile,1970-01-01 00:00:00.000002025,H1_2025,133,6,2
2025_0079,Campaign_2025_0079,2025-05-02,2025-08-16,TikTok Ads,Europe,69778,76166,74903,48473.37,22737.65,Adults,Travel,Mobile,1970-01-01 00:00:00.000002025,H1_2025,106,5,2
2025_0080,Campaign_2025_0080,2025-05-21,2025-11-23,Facebook Ads,North America,66560,286,53228,19173.01,25751.15,Youth,Home,Mobile,1970-01-01 00:00:00.000002025,H1_2025,186,5,2
2025_0081,Campaign_2025_0081,2025-03-27,2025-08-28,Google Ads,Europe,64038,4621,41608,22293.93,34517.05,Seniors,Electronics,Desktop,1970-01-01 00:00:00.000002025,H1_2025,154,3,1
